学号,成绩
48283,49
48284,10
48285,19
48286,40
48287,76
48288,99
48289,25
48290,59
48291,36
48292,58
48293,21
48294,95
48295,12
48296,99
48297,69
48298,34
48299,59
48300,68
48301,47
48302,15
48303,20
48304,34
48305,28
48306,67
48307,71
48308,27
48309,5
48310,50
48311,41
48312,27
48313,14
48314,9
48315,6
48316,73
48317,89
48318,13
48319,78
48320,17
48321,43
48322,43
48323,52
48324,82
48325,30
48326,18
48327,78
48328,99
48329,73
48330,11
48331,34
48332,48
48333,29
48334,48
48335,26
48336,65
48337,35
48338,80
48339,42
48340,45
48341,73
48342,74
48343,47
48344,74
48345,37
48346,59
48347,58
48348,51
48349,29
48350,43
48351,8
48352,18
48353,34
48354,42
48355,50
48356,36
48357,45
48358,58
48359,14
48360,45
48361,87
48362,43
48363,50
48364,37
48365,58
48366,8
48367,55
48368,3
48369,94
48370,87
48371,65
48372,35
48373,42
48374,52
48375,80
48376,44
48377,69
48378,8
48379,50
48380,46
48381,50
48382,48
48383,49
48384,82
48385,1
48386,10
48387,91
48388,33
48389,48
48390,21
48391,33
48392,23
48393,15
48394,59
48395,70
48396,19
48397,38
48398,74
48399,74
48400,34
48401,86
48402,3
48403,38
48404,22
48405,83
48406,34
48407,23
48408,59
48409,79
48410,36
48411,72
48412,61
48413,36
48414,90
48415,31
48416,61
48417,59
48418,39
48419,58
48420,15
48421,65
48422,61
48423,41
48424,75
48425,79
48426,93
48427,60
48428,52
48429,41
48430,4
48431,65
48432,71
48433,23
48434,99
48435,23
48436,42
48437,69
48438,33
48439,19
48440,21
48441,64
48442,33
48443,42
48444,55
48445,31
48446,16
48447,29
48448,99
48449,20
48450,83
48451,11
48452,66
48453,39
48454,97
48455,81
48456,7
48457,64
48458,96
48459,5
48460,65
48461,79
48462,77
48463,62
48464,94
48465,53
48466,88
48467,51
48468,100
48469,24
48470,14
48471,65
48472,6
48473,40
48474,2
48475,14
48476,66
48477,37
48478,87
48479,41
48480,59
48481,2
48482,89
48483,61
48484,64
48485,53
48486,32
48487,42
48488,22
48489,39
48490,65
48491,27
48492,13
48493,27
48494,87
48495,16
48496,71
48497,16
48498,29
48499,50
48500,86
48501,94
48502,77
48503,80
48504,86
48505,43
48506,83
48507,99
48508,33
48509,41
48510,49
48511,38
48512,9
48513,38
48514,42
48515,56
48516,93
48517,74
48518,87
48519,34
48520,29
48521,64
48522,27
48523,58
48524,44
48525,18
48526,45
48527,24
48528,24
48529,9
48530,52
48531,46
48532,55
48533,100
48534,72
48535,66
48536,3
48537,68
48538,45
48539,77
48540,86
48541,79
48542,88
48543,48
48544,86
48545,22
48546,95
48547,46
48548,2
48549,22
48550,79
48551,56
48552,63
48553,70
48554,21
48555,12
48556,35
48557,94
48558,10
48559,62
48560,24
48561,94
48562,21
48563,31
48564,0
48565,62
48566,83
48567,55
48568,86
48569,69
48570,57
48571,71
48572,74
48573,24
48574,4
48575,16
48576,55
48577,84
48578,26
48579,51
48580,91
48581,68
48582,91
48583,8
48584,52
48585,86
48586,12
48587,72
48588,94
48589,33
48590,84
48591,68
48592,75
48593,33
48594,81
48595,4
48596,36
48597,71
48598,58
48599,63
48600,70
48601,51
48602,16
48603,100
48604,23
48605,2
48606,64
48607,61
48608,46
48609,58
48610,67
48611,43
48612,72
48613,27
48614,25
48615,47
48616,63
48617,81
48618,10
48619,100
48620,72
48621,52
48622,86
48623,47
48624,87
48625,66
48626,15
48627,44
48628,85
48629,77
48630,36
48631,20
48632,40
48633,77
48634,19
48635,82
48636,56
48637,72
48638,69
48639,50
48640,70
48641,94
48642,49
48643,72
48644,18
48645,47
48646,53
48647,82
48648,89
48649,87
48650,4
48651,22
48652,11
48653,6
48654,80
48655,13
48656,38
48657,24
48658,61
48659,69
48660,52
48661,98
48662,80
48663,91
48664,23
48665,62
48666,29
48667,71
48668,15
48669,64
48670,24
48671,67
48672,92
48673,3
48674,26
48675,18
48676,27
48677,87
48678,59
48679,26
48680,22
48681,82
48682,83
48683,26
48684,65
48685,43
48686,54
48687,56
48688,67
48689,24
48690,35
48691,85
48692,89
48693,99
48694,73
48695,32
48696,28
48697,80
48698,10
48699,43
48700,76
48701,46
48702,47
48703,36
48704,68
48705,34
48706,88
48707,78
48708,31
48709,64
48710,59
48711,41
48712,50
48713,27
48714,88
48715,40
48716,51
48717,37
48718,10
48719,1
48720,66
48721,64
48722,51
48723,44
48724,42
48725,6
48726,93
48727,95
48728,40
48729,61
48730,21
48731,80
48732,61
48733,98
48734,98
48735,71
48736,53
48737,91
48738,13
48739,79
48740,54
48741,64
48742,7
48743,9
48744,49
48745,63
48746,38
48747,26
48748,97
48749,39
48750,47
48751,67
48752,76
48753,95
48754,15
48755,24
48756,95
48757,20
48758,98
48759,51
48760,72
48761,58
48762,20
48763,67
48764,39
48765,64
48766,43
48767,35
48768,53
48769,11
48770,92
48771,100
48772,7
48773,41
48774,4
48775,7
48776,59
48777,63
48778,10
48779,20
48780,87
48781,45
48782,62
48783,8
48784,22
48785,68
48786,94
48787,15
48788,30
48789,1
48790,76
48791,62
48792,5
48793,98
48794,39
48795,67
48796,26
48797,97
48798,6
48799,67
48800,5
48801,98
48802,60
48803,38
48804,42
48805,5
48806,15
48807,34
48808,50
48809,28
48810,72
48811,32
48812,9
48813,65
48814,20
48815,28
48816,92
48817,56
48818,19
48819,85
48820,78
48821,35
48822,74
48823,68
48824,38
48825,30
48826,83
48827,34
48828,53
48829,26
48830,78
48831,97
48832,76
48833,69
48834,24
48835,99
48836,8
48837,60
48838,55
48839,60
48840,74
48841,52
48842,75
48843,48
48844,61
48845,21
48846,6
48847,75
48848,3
48849,89
48850,24
48851,57
48852,1
48853,37
48854,16
48855,34
48856,68
48857,95
48858,42
48859,98
48860,7
48861,98
48862,12
48863,13
48864,71
48865,54
48866,89
48867,34
48868,15
48869,11
48870,44
48871,72
48872,31
48873,39
48874,52
48875,28
48876,61
48877,96
48878,68
48879,7
48880,93
48881,82
48882,10
48883,66
48884,26
48885,37
48886,81
48887,7
48888,60
48889,70
48890,36
48891,43
48892,22
48893,27
48894,17
48895,99
48896,42
48897,47
48898,58
48899,90
48900,6
48901,14
48902,62
48903,92
48904,97
48905,58
48906,41
48907,35
48908,81
48909,42
48910,64
48911,5
48912,46
48913,75
48914,32
48915,69
48916,83
48917,38
48918,87
48919,3
48920,9
48921,62
48922,66
48923,86
48924,72
48925,46
48926,46
48927,26
48928,59
48929,97
48930,23
48931,61
48932,40
48933,11
48934,6
48935,91
48936,88
48937,10
48938,81
48939,40
48940,82
48941,17
48942,74
48943,60
48944,87
48945,81
48946,54
48947,88
48948,91
48949,93
48950,55
48951,10
48952,67
48953,84
48954,11
48955,62
48956,55
48957,41
48958,51
48959,63
48960,99
48961,70
48962,34
48963,42
48964,66
48965,96
48966,95
48967,7
48968,43
48969,26
48970,26
48971,100
48972,80
48973,75
48974,42
48975,83
48976,84
48977,1
48978,85
48979,43
48980,25
48981,46
48982,96
48983,2
48984,96
48985,17
48986,79
48987,84
48988,95
48989,63
48990,76
48991,33
48992,18
48993,0
48994,34
48995,100
48996,77
48997,53
48998,35
48999,51
49000,82
49001,20
49002,96
49003,73
49004,29
49005,11
49006,18
49007,34
49008,35
49009,15
49010,77
49011,46
49012,1
49013,2
49014,92
49015,94
49016,6
49017,82
49018,17
49019,63
49020,23
49021,21
49022,88
49023,93
49024,95
49025,19
49026,56
49027,61
49028,14
49029,9
49030,37
49031,68
49032,39
49033,48
49034,59
49035,23
49036,18
49037,50
49038,26
49039,74
49040,12
49041,67
49042,61
49043,7
49044,54
49045,89
49046,83
49047,84
49048,91
49049,6
49050,76
49051,35
49052,80
49053,87
49054,59
49055,88
49056,96
49057,78
49058,1
49059,21
49060,99
49061,51
49062,82
49063,75
49064,55
49065,82
49066,70
49067,37
49068,7
49069,59
49070,64
49071,81
49072,22
49073,67
49074,48
49075,51
49076,9
49077,90
49078,22
49079,62
49080,24
49081,35
49082,65
49083,81
49084,92
49085,74
49086,88
49087,84
49088,67
49089,41
49090,88
49091,12
49092,90
49093,57
49094,18
49095,68
49096,77
49097,97
49098,50
49099,93
49100,70
49101,71
49102,62
49103,78
49104,10
49105,53
49106,62
49107,35
49108,43
49109,19
49110,20
49111,42
49112,86
49113,15
49114,32
49115,71
49116,10
49117,59
49118,5
49119,73
49120,85
49121,86
49122,56
49123,0
49124,83
49125,52
49126,91
49127,31
49128,85
49129,27
49130,65
49131,83
49132,60
49133,89
49134,22
49135,76
49136,61
49137,50
49138,71
49139,10
49140,88
49141,57
49142,25
49143,71
49144,36
49145,7
49146,5
49147,23
49148,40
49149,18
49150,43
49151,4
49152,41
49153,20
49154,74
49155,55
49156,64
49157,48
49158,37
49159,17
49160,57
49161,10
49162,48
49163,71
49164,81
49165,30
49166,32
49167,40
49168,85
49169,72
49170,48
49171,65
49172,29
49173,15
49174,16
49175,35
49176,45
49177,83
49178,22
49179,41
49180,64
49181,85
49182,26
49183,7
49184,6
49185,40
49186,57
49187,72
49188,73
49189,29
49190,6
49191,25
49192,5
49193,76
49194,50
49195,56
49196,86
49197,3
49198,77
49199,40
49200,47
49201,60
49202,1
49203,32
49204,53
49205,38
49206,58
49207,24
49208,17
49209,64
49210,14
49211,37
49212,76
49213,85
49214,87
49215,64
49216,30
49217,5
49218,2
49219,40
49220,23
49221,80
49222,37
49223,89
49224,73
49225,20
49226,29
49227,85
49228,22
49229,77
49230,45
49231,29
49232,1
49233,70
49234,93
49235,66
49236,46
49237,42
49238,57
49239,96
49240,58
49241,62
49242,76
49243,92
49244,69
49245,13
49246,37
49247,14
49248,27
49249,42
49250,24
49251,92
49252,87
49253,94
49254,92
49255,46
49256,42
49257,38
49258,2
49259,2
49260,59
49261,28
49262,51
49263,79
49264,64
49265,42
49266,58
49267,35
49268,16
49269,4
49270,10
49271,89
49272,36
49273,39
49274,66
49275,89
49276,76
49277,15
49278,32
49279,33
49280,95
49281,49
49282,100
49283,82
49284,26
49285,39
49286,88
49287,86
49288,14
49289,99
49290,72
49291,33
49292,100
49293,49
49294,1
49295,77
49296,64
49297,47
49298,59
49299,70
49300,10
49301,60
49302,8
49303,15
49304,95
49305,33
49306,66
49307,52
49308,43
49309,54
49310,82
49311,71
49312,52
49313,47
49314,28
49315,19
49316,98
49317,77
49318,87
49319,9
49320,80
49321,39
49322,68
49323,39
49324,89
49325,67
49326,70
49327,60
49328,75
49329,14
49330,48
49331,93
49332,8
49333,51
49334,35
49335,92
49336,55
49337,55
49338,3
49339,83
49340,29
49341,100
49342,92
49343,7
49344,46
49345,32
49346,89
49347,21
49348,82
49349,73
49350,49
49351,15
49352,71
49353,37
49354,22
49355,64
49356,68
49357,81
49358,19
49359,83
49360,62
49361,98
49362,71
49363,94
49364,86
49365,53
49366,75
49367,36
49368,9
49369,2
49370,12
49371,99
49372,20
49373,85
49374,2
49375,44
49376,36
49377,43
49378,45
49379,98
49380,46
49381,63
49382,13
49383,82
49384,99
49385,20
49386,93
49387,44
49388,48
49389,22
49390,26
49391,87
49392,91
49393,53
49394,26
49395,67
49396,53
49397,23
49398,17
49399,49
49400,1
49401,73
49402,6
49403,4
49404,13
49405,100
49406,82
49407,46
49408,66
49409,75
49410,30
49411,45
49412,83
49413,60
49414,56
49415,17
49416,17
49417,96
49418,89
49419,52
49420,55
49421,64
49422,64
49423,92
49424,32
49425,37
49426,97
49427,46
49428,21
49429,98
49430,27
49431,33
49432,17
49433,91
49434,11
49435,94
49436,67
49437,98
49438,62
49439,1
49440,68
49441,91
49442,20
49443,90
49444,63
49445,96
49446,7
49447,73
49448,32
49449,98
49450,88
49451,60
49452,17
49453,61
49454,4
49455,82
49456,19
49457,55
49458,31
49459,33
49460,45
49461,41
49462,24
49463,72
49464,4
49465,34
49466,92
49467,70
49468,29
49469,14
49470,40
49471,79
49472,67
49473,100
49474,42
49475,66
49476,90
49477,79
49478,37
49479,31
49480,35
49481,95
49482,90
49483,52
49484,25
49485,19
49486,32
49487,51
49488,92
49489,23
49490,56
49491,17
49492,35
49493,82
49494,42
49495,15
49496,42
49497,21
49498,33
49499,16
49500,39
49501,35
49502,22
49503,4
49504,25
49505,82
49506,12
49507,93
49508,51
49509,39
49510,42
49511,26
49512,62
49513,47
49514,63
49515,35
49516,43
49517,94
49518,64
49519,63
49520,1
49521,61
49522,34
49523,18
49524,39
49525,63
49526,74
49527,46
49528,61
49529,27
49530,66
49531,61
49532,97
49533,88
49534,46
49535,61
49536,85
49537,91
49538,69
49539,100
49540,55
49541,67
49542,2
49543,16
49544,34
49545,47
49546,59
49547,94
49548,34
49549,86
49550,53
49551,36
49552,97
49553,36
49554,88
49555,78
49556,69
49557,17
49558,98
49559,63
49560,10
49561,37
49562,14
49563,76
49564,34
49565,89
49566,43
49567,66
49568,13
49569,86
49570,100
49571,85
49572,71
49573,29
49574,66
49575,28
49576,32
49577,95
49578,90
49579,35
49580,69
49581,33
49582,15
49583,18
49584,51
49585,83
49586,6
49587,38
49588,64
49589,72
49590,78
49591,15
49592,54
49593,68
49594,94
49595,87
49596,16
49597,82
49598,99
49599,92
49600,39
49601,78
49602,98
49603,56
49604,23
49605,0
49606,30
49607,4
49608,66
49609,0
49610,15
49611,77
49612,16
49613,71
49614,13
49615,15
49616,78
49617,8
49618,0
49619,13
49620,86
49621,57
49622,23
49623,91
49624,16
49625,65
49626,73
49627,29
49628,92
49629,41
49630,55
49631,38
49632,83
49633,6
49634,5
49635,79
49636,13
49637,22
49638,6
49639,23
49640,14
49641,100
49642,96
49643,80
49644,85
49645,75
49646,50
49647,79
49648,71
49649,1
49650,42
49651,16
49652,86
49653,42
49654,52
49655,91
49656,41
49657,98
49658,9
49659,98
49660,26
49661,97
49662,63
49663,64
49664,36
49665,95
49666,30
49667,59
49668,42
49669,87
49670,39
49671,86
49672,100
49673,48
49674,79
49675,25
49676,89
49677,84
49678,96
49679,2
49680,18
49681,57
49682,23
49683,36
49684,61
49685,43
49686,38
49687,100
49688,21
49689,99
49690,57
49691,61
49692,48
49693,72
49694,72
49695,8
49696,65
49697,62
49698,76
49699,27
49700,56
49701,34
49702,86
49703,48
49704,80
49705,95
49706,58
49707,91
49708,55
49709,74
49710,46
49711,35
49712,15
49713,32
49714,100
49715,96
49716,79
49717,90
49718,65
49719,87
49720,86
49721,53
49722,82
49723,19
49724,17
49725,96
49726,39
49727,20
49728,5
49729,12
49730,99
49731,31
49732,55
49733,4
49734,23
49735,0
49736,33
49737,33
49738,66
49739,55
49740,40
49741,65
49742,50
49743,11
49744,25
49745,77
49746,10
49747,16
49748,84
49749,21
49750,86
49751,99
49752,17
49753,48
49754,83
49755,31
49756,49
49757,43
49758,56
49759,67
49760,81
49761,37
49762,27
49763,26
49764,79
49765,28
49766,66
49767,38
49768,11
49769,33
49770,7
49771,78
49772,73
49773,87
49774,75
49775,73
49776,24
49777,66
49778,38
49779,32
49780,49
49781,52
49782,1
49783,19
49784,32
49785,11
49786,92
49787,55
49788,41
49789,82
49790,14
49791,31
49792,0
49793,81
49794,24
49795,8
49796,84
49797,7
49798,1
49799,22
49800,73
49801,45
49802,71
49803,100
49804,33
49805,42
49806,25
49807,86
49808,11
49809,87
49810,75
49811,69
49812,60
49813,54
49814,69
49815,94
49816,27
49817,98
49818,95
49819,98
49820,6
49821,100
49822,26
49823,20
49824,81
49825,94
49826,1
49827,47
49828,27
49829,25
49830,95
49831,16
49832,23
49833,34
49834,96
49835,64
49836,37
49837,5
49838,55
49839,86
49840,23
49841,10
49842,95
49843,75
49844,96
49845,30
49846,12
49847,11
49848,12
49849,40
49850,67
49851,16
49852,19
49853,13
49854,66
49855,87
49856,2
49857,19
49858,100
49859,85
49860,65
49861,7
49862,94
49863,72
49864,46
49865,13
49866,79
49867,96
49868,52
49869,57
49870,11
49871,29
49872,84
49873,49
49874,57
49875,77
49876,5
49877,64
49878,38
49879,2
49880,31
49881,28
49882,25
49883,37
49884,46
49885,12
49886,5
49887,9
49888,7
49889,31
49890,80
49891,7
49892,48
49893,20
49894,59
49895,10
49896,88
49897,46
49898,100
49899,75
49900,90
49901,17
49902,42
49903,4
49904,32
49905,29
49906,15
49907,81
49908,77
49909,47
49910,31
49911,84
49912,63
49913,38
49914,15
49915,95
49916,84
49917,60
49918,52
49919,80
49920,13
49921,31
49922,84
49923,21
49924,77
49925,81
49926,81
49927,99
49928,29
49929,26
49930,20
49931,80
49932,67
49933,14
49934,47
49935,44
49936,7
49937,87
49938,2
49939,94
49940,69
49941,95
49942,15
49943,99
49944,4
49945,83
49946,64
49947,76
49948,21
49949,2
49950,5
49951,41
49952,2
49953,57
49954,43
49955,46
49956,30
49957,75
49958,53
49959,60
49960,23
49961,19
49962,85
49963,50
49964,87
49965,21
49966,36
49967,45
49968,88
49969,70
49970,8
49971,73
49972,70
49973,65
49974,83
49975,27
49976,89
49977,79
49978,64
49979,23
49980,59
49981,24
49982,77
49983,72
49984,14
49985,20
49986,78
49987,7
49988,15
49989,41
49990,96
49991,51
49992,34
49993,70
49994,96
49995,16
49996,36
49997,62
49998,20
49999,94
50000,38
50001,91
50002,5
50003,46
50004,1
50005,83
50006,32
50007,24
50008,84
50009,39
50010,91
50011,0
50012,36
50013,43
50014,90
50015,12
50016,4
50017,97
50018,88
50019,68
50020,17
