学号,成绩
49146,91
49147,11
49148,5
49149,44
49150,60
49151,29
49152,37
49153,84
49154,92
49155,65
49156,88
49157,20
49158,17
49159,84
49160,11
49161,1
49162,74
49163,98
49164,79
49165,56
49166,40
49167,90
49168,16
49169,73
49170,55
49171,65
49172,32
49173,48
49174,22
49175,6
49176,38
49177,0
49178,100
49179,67
49180,37
49181,97
49182,40
49183,40
49184,40
49185,97
49186,71
49187,65
49188,77
49189,93
49190,33
49191,59
49192,22
49193,61
49194,60
49195,93
49196,65
49197,46
49198,49
49199,8
49200,8
49201,15
49202,26
49203,72
49204,40
49205,28
49206,80
49207,90
49208,44
49209,88
49210,81
49211,25
49212,86
49213,30
49214,0
49215,94
49216,78
49217,3
49218,67
49219,51
49220,17
49221,79
49222,8
49223,63
49224,49
49225,51
49226,50
49227,53
49228,24
49229,98
49230,60
49231,69
49232,31
49233,57
49234,13
49235,82
49236,41
49237,45
49238,92
49239,63
49240,10
49241,4
49242,14
49243,37
49244,97
49245,73
49246,52
49247,92
49248,49
49249,59
49250,90
49251,36
49252,13
49253,12
49254,12
49255,33
49256,27
49257,46
49258,81
49259,73
49260,79
49261,54
49262,87
49263,1
49264,52
49265,25
49266,30
49267,1
49268,93
49269,42
49270,90
49271,44
49272,26
49273,89
49274,15
49275,33
49276,19
49277,1
49278,38
49279,14
49280,73
49281,68
49282,92
49283,53
49284,49
49285,34
49286,34
49287,12
49288,17
49289,41
49290,45
49291,61
49292,73
49293,67
49294,64
49295,24
49296,92
49297,91
49298,5
49299,6
49300,28
49301,56
49302,65
49303,17
49304,43
49305,27
49306,61
49307,19
49308,70
49309,16
49310,80
49311,70
49312,25
49313,92
49314,82
49315,85
49316,60
49317,35
49318,97
49319,52
49320,46
49321,39
49322,56
49323,87
49324,87
49325,7
49326,81
49327,28
49328,71
49329,20
49330,50
49331,68
49332,59
49333,11
49334,27
49335,36
49336,83
49337,90
49338,22
49339,86
49340,71
49341,88
49342,8
49343,16
49344,44
49345,25
49346,11
49347,87
49348,14
49349,80
49350,39
49351,9
49352,38
49353,51
49354,25
49355,19
49356,63
49357,38
49358,67
49359,81
49360,59
49361,56
49362,75
49363,77
49364,11
49365,13
49366,63
49367,74
49368,80
49369,21
49370,25
49371,37
49372,66
49373,31
49374,83
49375,26
49376,94
49377,27
49378,39
49379,40
49380,2
49381,10
49382,64
49383,88
49384,34
49385,3
49386,50
49387,91
49388,76
49389,65
49390,95
49391,47
49392,61
49393,91
49394,12
49395,76
49396,76
49397,12
49398,48
49399,91
49400,56
49401,23
49402,1
49403,51
49404,39
49405,87
49406,22
49407,13
49408,27
49409,3
49410,98
49411,30
49412,9
49413,16
49414,25
49415,9
49416,34
49417,90
49418,43
49419,76
49420,67
49421,85
49422,45
49423,4
49424,32
49425,9
49426,24
49427,9
49428,60
49429,22
49430,80
49431,6
49432,41
49433,51
49434,79
49435,74
49436,83
49437,68
49438,31
49439,64
49440,59
49441,33
49442,69
49443,8
49444,62
49445,96
49446,45
49447,24
49448,40
49449,72
49450,60
49451,66
49452,41
49453,76
49454,13
49455,70
49456,11
49457,7
49458,100
49459,51
49460,22
49461,89
49462,98
49463,84
49464,20
49465,53
49466,66
49467,15
49468,1
49469,98
49470,17
49471,27
49472,24
49473,19
49474,64
49475,100
49476,3
49477,0
49478,69
49479,87
49480,4
49481,38
49482,76
49483,42
49484,30
49485,35
49486,8
49487,65
49488,96
49489,36
49490,80
49491,19
49492,15
49493,49
49494,59
49495,9
49496,61
49497,70
49498,18
49499,62
49500,27
49501,29
49502,12
49503,44
49504,70
49505,91
49506,56
49507,11
49508,29
49509,48
49510,90
49511,82
49512,48
49513,98
49514,89
49515,63
49516,74
49517,62
49518,29
49519,6
49520,14
49521,34
49522,77
49523,9
49524,6
49525,16
49526,27
49527,43
49528,77
49529,81
49530,64
49531,47
49532,40
49533,21
49534,77
49535,68
49536,69
49537,69
49538,87
49539,71
49540,27
49541,70
49542,42
49543,6
49544,41
49545,79
49546,42
49547,54
49548,30
49549,74
49550,10
49551,79
49552,64
49553,9
49554,0
49555,51
49556,68
49557,87
49558,78
49559,18
49560,68
49561,89
49562,25
49563,75
49564,26
49565,1
49566,23
49567,92
49568,26
49569,34
49570,61
49571,20
49572,24
49573,23
49574,90
49575,72
49576,78
49577,16
49578,70
49579,61
49580,37
49581,46
49582,63
49583,78
49584,17
49585,84
49586,81
49587,26
49588,98
49589,21
49590,9
49591,88
49592,75
49593,95
49594,11
49595,98
49596,71
49597,67
49598,7
49599,75
49600,55
49601,27
49602,65
49603,32
49604,100
49605,62
49606,50
49607,58
49608,54
49609,4
49610,76
49611,38
49612,100
49613,14
49614,53
49615,42
49616,21
49617,12
49618,92
49619,94
49620,89
49621,80
49622,39
49623,76
49624,35
49625,76
49626,71
49627,13
49628,83
49629,86
49630,45
49631,15
49632,27
49633,29
49634,77
49635,94
49636,81
49637,70
49638,99
49639,69
49640,51
49641,77
49642,82
49643,23
49644,23
49645,27
49646,60
49647,60
49648,76
49649,17
49650,32
49651,19
49652,95
49653,73
49654,17
49655,13
49656,87
49657,34
49658,65
49659,67
49660,7
49661,84
49662,66
49663,37
49664,6
49665,36
49666,91
49667,31
49668,26
49669,19
49670,40
49671,96
49672,79
49673,74
49674,74
49675,40
49676,41
49677,10
49678,64
49679,96
49680,86
49681,63
49682,6
49683,36
49684,86
49685,0
49686,2
49687,90
49688,21
49689,10
49690,99
49691,100
49692,68
49693,83
49694,3
49695,90
49696,95
49697,87
49698,66
49699,49
49700,65
49701,86
49702,6
49703,14
49704,19
49705,100
49706,45
49707,43
49708,80
49709,34
49710,79
49711,7
49712,70
49713,53
49714,65
49715,36
49716,94
49717,79
49718,16
49719,73
49720,74
49721,95
49722,10
49723,29
49724,83
49725,14
49726,74
49727,11
49728,85
49729,10
49730,47
49731,16
49732,59
49733,1
49734,1
49735,17
49736,16
49737,20
49738,25
49739,69
49740,45
49741,86
49742,60
49743,55
49744,86
49745,51
49746,81
49747,3
49748,56
49749,14
49750,44
49751,92
49752,96
49753,73
49754,51
49755,69
49756,93
49757,46
49758,34
49759,95
49760,96
49761,77
49762,97
49763,12
49764,87
49765,44
49766,77
49767,85
49768,70
49769,59
49770,92
49771,38
49772,84
49773,36
49774,49
49775,66
49776,81
49777,47
49778,92
49779,89
49780,2
49781,49
49782,90
49783,51
49784,30
49785,83
49786,90
49787,11
49788,23
49789,38
49790,27
49791,10
49792,82
49793,7
49794,29
49795,81
49796,15
49797,0
49798,35
49799,92
49800,11
49801,42
49802,76
49803,43
49804,31
49805,72
49806,31
49807,95
49808,25
49809,20
49810,67
49811,63
49812,91
49813,100
49814,29
49815,21
49816,19
49817,77
49818,66
49819,89
49820,60
49821,59
49822,22
49823,72
49824,84
49825,7
49826,92
49827,78
49828,86
49829,81
49830,0
49831,4
49832,8
49833,75
49834,10
49835,9
49836,76
49837,96
49838,81
49839,97
49840,25
49841,94
49842,97
49843,15
49844,16
49845,76
49846,28
49847,35
49848,2
49849,39
49850,15
49851,17
49852,65
49853,32
49854,2
49855,66
49856,48
49857,23
49858,100
49859,98
49860,25
49861,27
49862,100
49863,32
49864,80
49865,15
49866,59
49867,77
49868,9
49869,71
49870,36
49871,34
49872,99
49873,28
49874,4
49875,39
49876,33
49877,96
49878,35
49879,3
49880,92
49881,86
49882,83
49883,61
49884,32
49885,5
49886,82
49887,71
49888,56
49889,29
49890,98
49891,43
49892,43
49893,73
49894,13
49895,89
49896,21
49897,99
49898,90
49899,66
49900,1
49901,2
49902,36
49903,7
49904,39
49905,68
49906,12
49907,58
49908,85
49909,47
49910,31
49911,22
49912,88
49913,86
49914,53
49915,33
49916,13
49917,28
49918,13
49919,15
49920,44
49921,12
49922,99
49923,35
49924,92
49925,40
49926,24
49927,60
49928,3
49929,60
49930,62
49931,93
49932,0
49933,18
49934,18
49935,9
49936,43
49937,53
49938,26
49939,29
49940,60
49941,79
49942,7
49943,48
49944,26
49945,84
49946,41
49947,81
49948,0
49949,11
49950,80
49951,36
49952,32
49953,4
49954,31
49955,57
49956,45
49957,0
49958,31
49959,63
49960,46
49961,89
49962,98
49963,26
49964,41
49965,44
49966,86
49967,38
49968,51
49969,70
49970,26
49971,2
49972,77
49973,34
49974,42
49975,31
49976,96
49977,31
49978,44
49979,59
49980,93
49981,99
49982,97
49983,94
49984,1
49985,48
49986,0
49987,47
49988,55
49989,39
49990,98
49991,31
49992,75
49993,2
49994,20
49995,2
49996,2
49997,10
49998,42
49999,23
50000,9
50001,69
50002,92
50003,86
50004,90
50005,84
50006,24
50007,35
50008,78
50009,51
50010,4
50011,35
50012,63
50013,10
50014,97
50015,71
50016,47
50017,79
50018,11
50019,52
50020,91
50021,6
50022,56
50023,20
50024,17
50025,89
50026,64
50027,67
50028,45
50029,8
50030,87
50031,54
50032,39
50033,71
50034,100
50035,16
50036,62
50037,100
50038,99
50039,23
50040,48
50041,39
50042,33
50043,59
50044,82
50045,5
50046,19
50047,22
50048,63
50049,58
50050,3
50051,41
50052,88
50053,89
50054,99
50055,25
50056,80
50057,72
50058,71
50059,52
50060,60
50061,6
50062,10
50063,56
50064,46
50065,2
50066,41
50067,62
50068,34
50069,60
50070,61
50071,83
50072,34
50073,50
50074,57
50075,27
50076,59
50077,87
50078,18
50079,98
50080,60
50081,82
50082,100
50083,35
50084,65
50085,90
50086,62
50087,64
50088,7
50089,65
50090,35
50091,58
50092,61
50093,94
50094,56
50095,30
50096,53
50097,35
50098,8
50099,19
50100,76
50101,94
50102,87
50103,49
50104,49
50105,75
50106,61
50107,71
50108,16
50109,53
50110,69
50111,34
50112,32
50113,51
50114,96
50115,14
50116,49
50117,19
50118,92
50119,93
50120,11
50121,19
50122,18
50123,85
50124,82
50125,76
50126,60
50127,70
50128,51
50129,89
50130,18
50131,7
50132,89
50133,90
50134,43
50135,72
50136,45
50137,68
50138,28
50139,43
50140,27
50141,95
50142,61
50143,80
50144,22
50145,89
50146,38
50147,77
50148,5
50149,93
50150,58
50151,13
50152,89
50153,48
50154,94
50155,15
50156,31
50157,77
50158,91
50159,47
50160,68
50161,27
50162,22
50163,75
50164,70
50165,5
50166,68
50167,84
50168,58
50169,7
50170,61
50171,24
50172,18
50173,48
50174,65
50175,14
50176,69
50177,39
50178,71
50179,50
50180,50
50181,25
50182,5
50183,4
50184,75
50185,100
50186,67
50187,8
50188,31
50189,27
50190,78
50191,15
50192,26
50193,10
50194,33
50195,14
50196,85
50197,11
50198,87
50199,43
50200,82
50201,94
50202,13
50203,13
50204,97
50205,94
50206,32
50207,63
50208,71
50209,49
50210,7
50211,98
50212,22
50213,55
50214,13
50215,8
50216,63
50217,31
50218,55
50219,17
50220,30
50221,63
50222,29
50223,40
50224,50
50225,90
50226,32
50227,72
50228,86
50229,48
50230,14
50231,26
50232,69
50233,60
50234,49
50235,70
50236,95
50237,8
50238,92
50239,57
50240,90
50241,95
50242,59
50243,66
50244,18
50245,49
50246,66
50247,93
50248,28
50249,79
50250,41
50251,1
50252,88
50253,62
50254,2
50255,61
50256,43
50257,48
50258,73
50259,6
50260,27
50261,45
50262,32
50263,51
50264,11
50265,77
50266,17
50267,23
50268,9
50269,0
50270,40
50271,88
50272,54
50273,6
50274,4
50275,50
50276,54
50277,71
50278,70
50279,97
50280,1
50281,21
50282,77
50283,92
50284,7
50285,83
50286,91
50287,92
50288,69
50289,54
50290,78
50291,8
50292,11
50293,62
50294,53
50295,10
50296,1
50297,13
50298,49
50299,5
50300,55
50301,100
50302,70
50303,91
50304,56
50305,18
50306,63
50307,60
50308,86
50309,47
50310,57
50311,80
50312,73
50313,18
50314,70
50315,45
50316,82
50317,16
50318,7
50319,19
50320,30
50321,5
50322,7
50323,15
50324,31
50325,49
50326,33
50327,25
50328,13
50329,9
50330,91
50331,6
50332,2
50333,42
50334,60
50335,60
50336,36
50337,70
50338,62
50339,50
50340,11
50341,5
50342,85
50343,41
50344,1
50345,71
50346,90
50347,93
50348,13
50349,55
50350,57
50351,37
50352,29
50353,30
50354,43
50355,55
50356,25
50357,84
50358,97
50359,88
50360,95
50361,85
50362,24
50363,49
50364,53
50365,39
50366,19
50367,69
50368,63
50369,10
50370,2
50371,89
50372,28
50373,42
50374,98
50375,78
50376,54
50377,81
50378,2
50379,51
50380,66
50381,65
50382,56
50383,18
50384,11
50385,2
50386,71
50387,48
50388,77
50389,41
50390,96
50391,68
50392,8
50393,13
50394,14
50395,60
50396,71
50397,44
50398,70
50399,45
50400,91
50401,64
50402,23
50403,40
50404,20
50405,20
50406,46
50407,39
50408,16
50409,15
50410,38
50411,76
50412,89
50413,15
50414,60
50415,6
50416,57
50417,17
50418,87
50419,61
50420,38
50421,19
50422,76
50423,37
50424,1
50425,88
50426,13
50427,45
50428,31
50429,73
50430,11
50431,69
50432,81
50433,54
50434,60
50435,72
50436,61
50437,32
50438,17
50439,1
50440,54
50441,44
50442,33
50443,71
50444,47
50445,71
50446,13
50447,47
50448,30
50449,51
50450,46
50451,77
50452,67
50453,82
50454,97
50455,93
50456,22
50457,3
50458,24
50459,36
50460,21
50461,31
50462,61
50463,100
50464,53
50465,53
50466,48
50467,51
50468,25
50469,17
50470,91
50471,39
50472,9
50473,97
50474,45
50475,59
50476,81
50477,25
50478,20
50479,55
50480,30
50481,56
50482,42
50483,96
50484,94
50485,85
50486,34
50487,100
50488,5
50489,74
50490,90
50491,0
50492,13
50493,98
50494,31
50495,29
50496,47
50497,45
50498,22
50499,48
50500,67
50501,63
50502,64
50503,36
50504,59
50505,47
50506,5
50507,14
50508,77
50509,44
50510,8
50511,21
50512,27
50513,8
50514,93
50515,9
50516,42
50517,60
50518,76
50519,47
50520,77
50521,97
50522,91
50523,78
50524,27
50525,67
50526,4
50527,10
50528,33
50529,23
50530,53
50531,66
50532,63
50533,90
50534,45
50535,13
50536,87
50537,66
50538,81
50539,31
50540,47
50541,53
50542,13
50543,37
50544,11
50545,43
50546,31
50547,19
50548,10
50549,48
50550,90
50551,4
50552,91
50553,26
50554,55
50555,22
50556,51
50557,30
50558,65
50559,6
50560,83
50561,58
50562,75
50563,87
50564,67
50565,37
50566,39
50567,10
50568,78
50569,17
50570,27
50571,54
50572,41
50573,40
50574,67
50575,74
50576,92
50577,55
50578,62
50579,17
50580,20
50581,40
50582,18
50583,93
50584,99
50585,24
50586,43
50587,61
50588,10
50589,88
50590,8
50591,12
50592,15
50593,23
50594,67
50595,54
50596,28
50597,90
50598,41
50599,84
50600,99
50601,66
50602,86
50603,60
50604,80
50605,70
50606,25
50607,48
50608,78
50609,68
50610,42
50611,21
50612,32
50613,76
50614,3
50615,35
50616,36
50617,91
50618,27
50619,33
50620,22
50621,15
50622,26
50623,76
50624,56
50625,97
50626,74
50627,23
50628,64
50629,26
50630,35
50631,94
50632,50
50633,19
50634,12
50635,45
50636,8
50637,75
50638,84
50639,23
50640,50
50641,95
50642,72
50643,26
50644,39
50645,24
50646,92
50647,20
50648,57
50649,99
50650,79
50651,12
50652,75
50653,30
50654,100
50655,26
50656,92
50657,60
50658,84
50659,99
50660,8
50661,9
50662,18
50663,28
50664,5
50665,63
50666,93
50667,35
50668,2
50669,73
50670,80
50671,20
50672,80
50673,22
50674,80
50675,52
50676,50
50677,58
50678,52
50679,52
50680,7
50681,97
50682,88
50683,70
50684,32
50685,30
50686,76
50687,97
50688,40
50689,46
50690,51
50691,91
50692,63
50693,27
50694,91
50695,20
50696,64
50697,76
50698,1
50699,34
50700,35
50701,10
50702,85
50703,73
50704,53
50705,73
50706,64
50707,92
50708,55
50709,16
50710,9
50711,45
50712,47
50713,27
50714,89
50715,15
50716,13
50717,9
50718,66
50719,3
50720,53
50721,68
50722,38
50723,39
50724,15
50725,61
50726,42
50727,15
50728,8
50729,27
50730,21
50731,39
50732,11
50733,36
50734,67
50735,49
50736,77
50737,24
50738,36
50739,76
50740,11
50741,64
50742,93
50743,61
50744,11
50745,84
50746,85
50747,35
50748,3
50749,26
50750,9
50751,66
50752,40
50753,61
50754,98
50755,71
50756,57
50757,3
50758,75
50759,50
50760,11
50761,34
50762,37
50763,39
50764,51
50765,57
50766,93
50767,97
50768,16
50769,66
50770,38
50771,11
50772,28
50773,89
50774,86
50775,36
50776,20
50777,25
50778,80
50779,8
50780,72
50781,88
50782,29
50783,28
50784,69
50785,92
50786,83
50787,46
50788,50
50789,25
50790,80
50791,22
50792,13
50793,61
50794,100
50795,95
50796,19
50797,33
50798,20
50799,67
50800,31
50801,40
50802,31
50803,33
50804,16
50805,25
50806,10
50807,96
50808,42
50809,71
50810,56
50811,32
50812,86
50813,62
50814,36
50815,81
50816,83
50817,81
50818,9
50819,65
50820,36
50821,67
50822,60
50823,86
50824,84
50825,44
50826,49
50827,47
50828,38
50829,88
50830,89
50831,10
50832,3
50833,25
50834,85
50835,21
50836,52
50837,22
50838,17
50839,62
50840,49
50841,7
50842,76
50843,21
50844,81
50845,34
50846,0
50847,90
50848,71
50849,62
50850,25
50851,61
50852,29
50853,95
50854,68
50855,94
50856,82
50857,97
50858,15
50859,78
50860,33
50861,44
50862,98
50863,2
50864,45
50865,86
50866,14
50867,83
50868,1
50869,39
50870,96
50871,74
50872,31
50873,0
50874,35
50875,57
50876,56
50877,88
50878,50
50879,38
50880,8
50881,90
50882,77
50883,49
50884,83
50885,87
50886,58
50887,85
50888,48
